,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12,8.984166824053055e-05,0.08218449871709714,0.24986619264540574,0.016046000570545418,4.698736295959458e-06,0.001997652338698139,0.019875805518271738,0.0006698360800240558,0.1975050270064886,0.012369864309259584,0.0441455731187103,9.610374338157269e-29,0.01137338600625228,0.0047750597041768565,0.3590965635805336
13,3.132724672085521e-19,0.0010058552345738772,0.24919101267075108,0.2754898489268093,1.2226711018201713e-11,0.1305908021452284,2.3988017114447244e-14,0.03127298727196262,0.11661742364212051,0.0254343282164281,0.02713554549677329,8.376714937712436e-08,0.05783722777291616,0.00011764850815447833,0.08530723633488221
14,2.8197680023217063e-08,0.00020405171836767583,0.016839109865119425,0.2925924085410792,3.313079843701689e-13,0.019356803916117778,6.157006353733999e-09,0.029287966833580936,0.21092384917737078,0.05389390872743079,2.3562520367568722e-05,0.0663144519025433,0.15319126128934643,0.04105559540933599,0.11631699574432255
15,3.40874417100361e-08,0.2697344315103854,0.38066843412336077,0.06636650000007133,1.972092960775681e-11,0.012615781095501941,8.493977372243752e-11,0.0480006740113515,0.03522902891168275,0.012030987093940227,0.00031939404579817897,1.6400815388725076e-14,0.07287269293724398,0.0003494278081089343,0.10181261427043627
16,3.52094534348082e-11,0.3702583782147826,0.01936880275609595,0.015581497983332875,6.352534157499876e-10,0.147761651145782,4.120747326395579e-14,1.1395099663726397e-05,0.004521378414345141,0.005906187475205807,0.04169258365893426,5.7787390563565905e-05,0.06753344927909448,0.023176017053726,0.3041308708579695
17,0.06870761962049865,9.970730416279113e-07,0.35654451359799183,0.0016157001589846259,0.0003985842771192516,0.001794485231148879,3.4465813018449125e-07,0.2202216717286111,0.06004146238287086,0.14495948093117636,1.0513280617412403e-06,6.832961362723614e-27,0.10359317610092225,0.0036837103991228417,0.03843720251231979
18,4.524928564653841e-12,0.049318066372369386,0.03397271279326049,0.002269963965341369,2.02832361561088e-06,0.028035790952480516,0.10389001606717024,0.07856695300893624,0.09536604180685426,0.31446155380109686,1.4891405877800077e-05,6.711879969561582e-08,0.063492808115604,0.04202130682599381,0.18858779943807483
19,0.00017371430290690122,0.2164518309103778,0.06927467383124214,0.017486721397381437,3.970001597504153e-21,0.09964059616350492,0.005364742397761562,0.08977315754810183,0.18576713709263934,0.10568871482517783,0.1611191893125769,8.812070478301951e-46,0.010676992195310361,0.0008389053823493084,0.037743624640669604
20,0.0014466948117858671,0.028031906354879968,0.06596111347507316,0.039381118627923636,8.547522423864196e-17,0.0007047723117424255,1.4037330455526339e-05,0.12149756598099011,0.161902948157557,0.010281042634687442,0.001934475681752521,1.7780104567500333e-14,0.016463099635663492,4.0583463174875165e-06,0.5523771666511536
21,6.54336142100213e-29,0.014829440203473302,0.07253535196471053,0.23591740261578742,0.05472367667885062,0.17735514420931472,5.940789237062153e-05,0.04403214922045677,0.08877560973217379,0.14981534841674773,0.0020841138922724407,4.658182454809534e-09,0.10196728177702931,0.00025703889747126746,0.05764802984115906
22,2.1378914732585935e-13,0.1978711020508695,0.2703714182378837,0.004591482669246959,1.2800348892232642e-06,0.04790784930953932,2.8315774776459034e-10,0.008196395022315048,0.0033331504129981513,0.1935637121607322,9.461859659922005e-06,3.284025475987428e-11,0.06976988952726426,0.19518231539069575,0.009201943007694231
23,1.8825203286516286e-05,0.023567886541774125,0.03252652031388323,0.05524623109494042,1.3070230308525963e-09,0.03604791736196015,2.9000452275556416e-16,0.0031355829750403168,0.15949059265176807,0.031132906660530004,3.120386135179766e-09,1.673452232503541e-08,0.2422427301416059,0.13419422641776904,0.28239655947551034
24,1.1380777050910101e-08,0.18055069976718632,0.040189843819621485,0.14421252307034432,0.006815193862172273,0.001215772738092743,4.841275783177469e-06,0.07456887246462057,0.3337665584733849,0.03211070372644673,1.014997902810262e-07,0.010458273746596447,0.0034894878620759418,0.08535160179422573,0.08726551451888204
25,0.04221295787973487,0.04086492531872528,0.009601243218880992,0.22504416782710493,1.933041787332376e-05,0.00024970801621978893,0.008935146244959304,0.004924433752811345,0.52827182530273,0.026606301109875313,5.966109753919025e-05,3.775944904647465e-11,0.03240740614171293,0.0026638515390094673,0.07813904209506374
26,2.693544584168088e-05,0.0003142286425438723,0.19209036222475076,0.03217742358775006,9.604031250623928e-13,0.005529403716284025,4.13587843356065e-05,0.004382193369806389,0.176164306278187,0.13258125071188442,0.0005998898437191105,0.027487349645294357,0.18700170620720646,0.0010295803224585572,0.2405740112189776
27,2.315435459520974e-07,0.08481666722216114,0.003682000119891305,0.018322340113328825,1.2260686666289042e-07,0.009574110482302068,9.11376763433896e-08,1.8127967077158987e-06,0.44817940773148374,0.048880896607358615,0.005938965268795709,2.28281932434547e-14,0.0036186410643942366,0.24207221396207546,0.1349124993433895
28,4.013477082301989e-14,0.019841274415489895,0.17924413602737505,0.00016611765645945333,5.099613160316507e-05,0.2381044707994225,2.712982226256457e-09,0.06662623627413285,0.0839370314151926,0.007283102618569591,7.182817097483044e-08,2.9625050593076533e-15,0.0018107937085862524,0.017760103042090938,0.38517566336988146
29,5.3990347155203796e-20,0.33008614181306095,0.21772619749900474,0.11088056429948374,8.560537806053189e-17,0.10431611162687515,3.284748104469215e-14,0.0022005905604167986,0.03298029576679114,0.014844160841220533,0.007469329546037282,1.0187306625508527e-15,0.08925888260818954,2.322984059557742e-05,0.09021449559829049
30,1.3908543212315997e-11,0.07601805360858037,0.13508212386580962,0.017020238075505352,0.00029594034037063615,0.0317395101392645,1.0465755617516381e-10,0.0006622227282992307,0.002761127031129454,0.21491052267120697,0.0005041617230183881,0.02817893488943108,0.09261189277658724,0.17831203045523186,0.2219032415769994
31,0.038904594795622256,0.02863634775997777,0.021239333351126155,0.07981469401613375,3.5580968349078205e-05,0.22569265264307678,0.02469366148922598,0.016941719792379017,0.2525364068417312,0.00019972853765294596,2.6755036481198133e-07,0.0036872304734010745,0.06521689046470379,0.005981416534400562,0.23641947478185496
32,0.13675778809844677,0.017548193357884555,0.04775128758737274,0.007392869858346839,1.921228829791539e-06,0.01299703669763672,1.7997441711094292e-10,0.007563261461806513,0.30900228162546434,0.04073066373013273,1.029683769908058e-06,1.0333378030689384e-18,0.29168162732018427,0.004218179676710951,0.12435385949343948
33,1.3076042407647965e-05,0.09539022622464184,0.03594306211066341,0.12787900525286802,0.002379311236541317,0.010958541288809048,3.80025254561576e-30,0.044405835449170046,0.09750219099436892,0.13171570433073562,0.19567961235953432,8.320503294240956e-15,0.20493024389858966,0.002951503952996092,0.050251686858665545
34,2.2556504574045984e-16,0.35992540934482914,0.19106457752792025,0.024614628929027587,0.008908126214499042,0.008250260700089013,0.006021321878585385,0.03146081505289917,0.02533771947585171,0.014299178109648335,0.01876374760267303,6.226659567613662e-08,0.29955398589284965,0.010915061287651691,0.0008851057168801353
35,6.076210710421014e-11,0.01745261793741554,0.016872147381230957,0.0607945119075075,1.394138159864167e-09,0.0007015290191613453,1.6442344308625132e-05,4.697855116407954e-07,0.429294074868872,0.34227204005268297,0.004219073412674732,6.7353719684169e-05,0.11277231900131894,0.0070806165681160755,0.008456802546615145
36,2.961614495135062e-06,0.05593389670317187,0.05687630549560675,0.04624715639305399,0.42814850307464963,0.06543675784351737,7.301756491314819e-08,0.01927478771332784,0.13598598200589604,0.06682308125435356,0.0001311383801111797,6.785115062759958e-05,0.03992940299030154,3.5478307517202344e-05,0.08510662405580544
37,3.614619601973836e-18,0.0077601837733498515,0.024555877339603505,0.14911957307922893,5.4524004020523615e-08,0.036616954882013476,6.261649900481356e-05,0.007953741050583685,0.31468737716266637,0.07143541364422647,0.3681944435800542,1.724691933973104e-21,0.0009213177267747355,0.012468600307555094,0.006223846430934832
38,5.706903565700435e-08,0.024067227251034114,0.14359984484785293,0.10527703495613108,2.3339033565982943e-07,0.16689406366265647,1.899293436869024e-24,0.07356538571490855,0.29152281419671516,0.13009215597146473,0.035428391915984625,2.720267325712105e-09,0.017817236966876728,0.00023609186867030915,0.01149945946806677
39,0.009672420721975168,0.023241034033316524,0.1427612272617122,0.22135236747372392,0.0005876876550956185,0.00994509026037943,0.0023999802590110703,0.0024892677962472663,0.42343800795145037,0.03448743370563258,0.00884052675677222,2.2849007312029692e-05,0.037134666841021874,0.06557291924465185,0.018054521031697985
40,1.1941292594864566e-23,0.0794146769769887,0.0728220862756883,0.059481223130565745,3.558964363700361e-07,0.3699443324006973,0.004612763205665126,2.044111716099971e-05,0.1644699743765044,0.019656309343642927,0.005853837010938117,1.6286418041330701e-06,0.10557326923650621,0.1015076942586761,0.01664140812872567
41,9.604548484287418e-08,0.04737100201906242,0.39909212687497425,0.021590709115795338,1.7448824674795764e-05,0.00464809247263014,7.439514157040856e-05,0.0034120795870416104,0.0661177113640511,0.02826910806256734,4.424204732196597e-07,0.04336195083236968,0.02221235251018672,0.06821977549356678,0.2956127092355514
42,8.050823178110828e-08,0.1092769103203055,0.12035122621769166,0.007867149797853102,5.28490915273293e-09,0.0512973019341691,7.626470158332407e-11,0.0019658607076308444,0.172531207752046,0.21266104846469777,0.00011098602937170713,5.764132942266024e-06,0.035526926799310694,0.0003023504717641829,0.2881031815028114
43,8.831684827308475e-17,0.0966735840092793,0.10695893418004443,0.0496146077193364,2.841709754053322e-07,0.32896055843569943,0.06837882322341271,0.0019073974589311786,0.15962602674990226,0.09770064715800032,0.004879707251417129,1.8666053131848236e-05,0.02450180060319571,0.0004748558028728498,0.06030410718380102
44,0.00018797047274785126,4.872393823121428e-05,0.09266550445886267,0.09253672245674147,0.00732650098200712,0.019622570878032382,1.2902348404199668e-11,0.00020863580605351938,0.11901106591870973,0.26713817296887693,0.00015162277434209654,0.0001803086355769915,0.3517089871913178,0.004076278722986818,0.04513693478261104
45,0.001466598891844611,0.06366005870062019,0.1576072459563577,0.16062362761809118,3.190249592013551e-11,0.23866587838782766,4.0336944167308135e-11,0.01650339851944665,0.01751218642996504,0.30461465107853664,1.4439662823471328e-05,1.7978768148119848e-42,0.00029400758393862374,0.0390356318196196,2.2752786891573183e-06
46,0.08137735957996262,0.006534401261498358,0.3517005413078625,0.03633761183954589,4.471945539299606e-06,0.006180378724274592,2.457555151089637e-11,0.008708359460981958,0.17171717164909248,0.2908828848703448,0.00894919197483412,2.3139911066529795e-13,0.017349225281694875,9.437631449483635e-05,0.02016402576506672
47,3.7682449890017454e-08,0.09320871313087252,0.04903693042463344,0.4265138384274754,0.0009311199787883944,0.004860404880462504,1.6313583479935881e-28,0.08754635844697173,0.14544298791011714,0.017855935688424984,0.001084909738935489,4.196862207193765e-15,0.016207202034762804,0.02866992913041197,0.12864163252568947
48,1.503767320331804e-14,0.014932068248477016,0.6264567574332085,0.11589330829329551,0.006720206143313371,0.0030060241633657193,3.198226677687725e-14,0.05880685230842617,0.06223351324090091,0.022256470542259623,7.930817855004571e-05,0.013996359161643475,0.03916532364976978,0.025837799730374714,0.010616008906368133
49,0.11160537261287011,0.013353270933693411,0.006625398719254126,0.0019379063220613536,0.0011611409463630127,0.06324627854125765,0.0019281078395669922,0.0003763438598073414,0.14941718501204168,0.0899173425808617,0.008200084947960042,0.00011082087854280308,0.023211268842137436,0.00037560705491704235,0.5285338709086653
50,6.5120973368892405e-09,0.049916094576595536,0.10078276832950292,0.08994935227810108,4.420622371923754e-18,0.04071379375682962,1.8146092048624657e-16,0.0032477518542956617,0.39689021920903994,0.06831125812551933,0.0033100649499984204,0.02305627545996961,0.18245705409333143,0.013343808579409326,0.02802155227530962
51,2.4467256063043547e-17,0.012914997368433306,0.04213589679138253,0.08189507471896187,0.001510083630877754,0.00030701257855884656,0.1383332593934192,0.0782879438513816,0.26212544715271907,0.10594851132324343,0.13957555860086357,0.12266561370498383,0.008446271336792967,0.003244181729183283,0.002610147819198393
52,5.172809944062144e-07,0.0001942895749683609,0.35717739215119443,0.04856902479177178,2.6111311493446604e-05,0.11135368834782816,0.043130643910332,0.11851177054993854,0.004067446022227314,0.03873555587823742,5.6112680451473813e-08,0.005569619334919285,0.028464012777498337,0.004352230749062935,0.2398476412068531
53,4.2819175921028646e-15,0.12271599510543056,0.06086144975358509,0.10573148149931137,0.00021949102009612636,0.34972703124940563,1.6987339410169947e-05,0.002678974454536822,0.06715956090953448,0.15173842981809105,7.990459313570111e-12,0.029873270843785604,0.0936471175595586,0.00133408409802983,0.014296126341229969
54,4.126624311553765e-09,0.07419918709955373,0.2585183144631645,0.013832518046250167,5.183967275481149e-06,0.12050952568561708,2.013717325157069e-09,0.06285965003299059,0.019229431149456678,0.020173978387799954,5.613951142116852e-14,1.1072116644673812e-22,0.09289871532253649,0.039614236761084956,0.29815925294387235
55,3.518457135133772e-20,0.0001098308824637667,0.08541925421330256,0.002436033703114731,0.021734748348916758,0.0009993986719307555,6.23388331807856e-07,0.0005547458660562554,0.4521482521036501,0.17457351993172773,0.05018597294176427,3.431797612949444e-05,0.0030980618370129672,0.006595005498830308,0.20211023463676858
56,1.6954677410022336e-10,0.017825881270578128,0.0025942544860498257,0.0049923443723013765,0.00043748769745206975,0.024959057819282305,5.520843697992355e-24,0.0003039634925313149,0.0004896482284093347,0.018350363964416208,0.0005036631240718788,1.6806438775899735e-10,0.18351345038953598,0.5864870546968217,0.1595428301209388
57,1.5746372444506712e-15,0.17362510565330871,0.13226664301544294,0.040131441273510246,4.980909856168926e-07,0.009094614371158922,1.3824096527637534e-33,0.14459109560835437,0.022337350708698762,0.2977566316856704,2.3204313162636915e-06,0.0054143245118974115,0.014745216627066689,0.02483140476662888,0.13520335325595934
58,6.3571962220067156e-18,0.006900713389033542,0.08025065656384436,0.006752074884725219,4.7419787624787463e-07,0.0016013633954054826,3.010643724117849e-05,0.00048167220913789065,0.5523358202160077,0.11042846486109098,4.613501583755469e-06,0.0002522254523480086,0.22993492703863036,0.002238569351063243,0.008788318502012006
59,2.5565459810491928e-05,0.06282889376211481,0.2392871865100496,0.13619853055281786,0.003675809217367293,0.015425426363851311,1.328015179632046e-07,0.0012644679941339401,0.04245414748698546,0.07483649543522118,0.0006940371496127092,1.3055423712781682e-08,0.2641795813530526,0.08461698419234764,0.07451272866569343
60,4.510978014706516e-14,0.0007272648166751135,0.42583305645489683,0.21324558459440693,5.480552113161483e-10,0.1781389466361123,3.6226781590053485e-08,0.0015211035920265526,0.013825581143124828,0.00863654892554203,0.043864305968939525,3.732788285331414e-17,0.01223816658223073,0.0003815795365250495,0.10158782497463811
61,3.3619167926510353e-06,0.035847561686871074,0.0759871365042291,0.04728128500453672,5.44404515704516e-09,0.02803503221710529,0.0002212611107602381,0.16690804610247897,0.034370867977763495,0.36056690378885237,0.15180842674071182,1.28102478509544e-13,0.003566737456084131,5.824671675775306e-05,0.09534512733288324
62,2.518611286312394e-19,0.16704326770855837,0.1647423847025676,0.06683410550018878,0.007150363039282457,0.08903132449496563,0.02842828700926936,2.8520193032479617e-05,0.25832987702244364,0.01808494952862246,2.477529786762687e-09,2.688089232142528e-31,0.0020679214141150425,0.0013797584177051513,0.1968792384917194
63,1.0076130468387591e-06,0.06926624055893033,0.45595159388509104,0.003465008936071306,0.15190279575802643,2.90932495652928e-05,1.3343250556287262e-10,0.0775630780449327,0.051241643660399426,0.018987426330020242,0.13479319161613132,5.108754970944758e-09,0.0004183545791421057,0.03341954837990301,0.002961012146552533
64,3.2553492632264434e-05,0.06889749182367852,0.1387196289785246,0.32899995365255075,6.166787912850048e-17,0.026127305272582436,1.4510291378989944e-17,0.00538665973158112,0.040883920751100804,0.08476633835123695,0.0005277733509466304,1.1728528950523159e-17,0.10546443985843902,0.18398447872836277,0.01620945600836396
65,8.490978094953067e-26,0.04769902772421695,0.09397851824273683,0.18830480508565942,2.5822758122057415e-05,0.13946552784808736,2.7380565071014528e-09,0.012440988750440456,0.4396329552886271,0.05385010791207227,4.2755911419449315e-06,5.721930311982787e-06,0.0025924786891019114,0.013937179560198645,0.008062587881226572
66,2.489805440691094e-05,0.16373127520839395,0.10359229501597364,0.09290070549050164,0.017884001586049376,0.0006264358004705324,2.873904316568403e-05,0.1852569341263079,0.08470574262612604,0.08919757112386943,0.027432429156528045,2.5827125414425327e-17,0.03549651152442816,0.00040744753975014905,0.19871501370402864
67,0.10936236430338792,0.051053515762861754,0.039882825227843664,0.08422831529318218,0.001051496555039831,0.0003405626414157771,5.361322887925818e-23,0.20032808029942892,0.07813093763394498,0.02929427221575741,0.00011177114146825783,1.9528285919696262e-21,0.31200016705068223,9.057006820073904e-07,0.09421478617430504
68,0.03789283662562188,0.23164925163926972,0.04349213963682703,0.5688916142089319,0.010655919707368403,0.0009793812772801412,1.7515311939315878e-08,6.573919944578798e-05,0.07737250167850569,0.020506946243554525,6.97971512708064e-08,1.7815351635485242e-09,0.008025629550109012,0.0003969008671322454,7.10502719553616e-05
69,1.7702673904255367e-09,0.0011066426692603382,0.13608507214684204,0.1049377152166997,0.02054964108230005,0.13323079747826824,0.2229317736203031,0.000180279876776891,0.20835105626094944,0.15769173420509652,1.895549227236048e-12,6.6056424676563674e-06,0.01091789971193432,5.804350916343775e-06,0.004004975966022524
70,1.685321284336841e-05,0.07406440075381193,0.01892415701088314,0.05564060543219894,0.0514493036755141,0.011271613418199398,0.0006668117280148819,0.0012990065193789256,0.0721900127791918,0.08738789688925909,3.5633330537299444e-06,0.028657672490648916,0.03976526014128,0.014007421955820968,0.5446554206599007
71,8.090025588242349e-14,0.06511829102702144,0.21131226860779645,0.07925112556387834,7.092335088582887e-09,0.0005084022799287172,0.004257405617204166,0.04443829409528626,0.4665299910037119,0.05335804199061786,0.011272542551863314,0.016503826012008293,0.032872708648509656,0.007018105153643577,0.007558990356113843
72,4.995833068805799e-14,0.032722633910814,0.2054848983130733,0.03143231593520242,1.5618155912306898e-06,0.037460596257336914,6.893101310555326e-20,1.4295424681851202e-06,0.1708347257846931,0.16201871839919316,2.3371951182897956e-05,0.00039314056243876873,0.0029060543403964995,0.19871596219080429,0.15800459099675535
73,7.513425651376588e-14,0.36986847014900676,0.027357951290382244,0.07969759428508705,9.089741901263082e-06,0.08087373472433901,2.947958833569603e-14,0.00011533688070057742,0.14034430912755633,0.2117251582863256,0.0001286765848987625,0.0006984354402310229,0.005632082597828928,0.010348908299981436,0.07320025259165608
74,4.261607109300063e-09,0.0166912548254849,0.3643490154286357,0.034321261767670905,3.2909281095373183e-13,0.0013205718979004027,1.0306646569604834e-12,0.0021846802169428556,0.2269584518497273,0.11309867160962238,6.013865140138674e-08,1.368422847865484e-10,0.12135946583122798,0.0006265984128573997,0.11908996362146951
75,0.0143491751538885,0.014972191304144018,0.36785073128483975,0.13245952122938742,3.1025111614379603e-13,0.003475542029314634,7.672143267250869e-10,0.04063021068687026,0.23453263729535997,0.03032168888196847,0.00016939751997200475,3.926477077021425e-07,0.07195152021711995,0.0011276628842754712,0.08815932809762751
76,0.0012170372046443796,0.11941999832208644,0.18907133952029703,0.012439340548190682,4.894138538463068e-23,0.10953570495340252,1.4455947995387577e-08,0.007002788119595198,0.004192492343988135,0.42653328687746195,1.049727528487148e-06,2.0354340468818833e-05,0.000865799754362398,0.03005084936916362,0.09964994446286228
77,7.283874498331389e-11,0.30933104648471554,0.1528870030880198,0.08549167252993846,1.2836114808077665e-05,0.002240560355118278,2.298645835835186e-32,0.014711749229074624,0.1759537979004878,0.09771706640521649,5.051581527682352e-07,3.0702208543767953e-06,0.11621359637829866,0.00024019279450269998,0.045196903267973675
78,0.15524049484612773,3.370564511254976e-05,0.22944627371731513,0.21596922951786482,7.653344303428503e-06,2.0952406181629078e-05,8.602162487913141e-07,0.12962413905248046,0.08746712851757417,0.08609293357252863,0.00013650722124104083,1.8696716410202858e-06,0.07587760994582153,0.0015966172471669974,0.018484025078391923
79,0.01706599491847811,0.030939543848243444,0.011804033559384336,0.0001413105657711915,0.0002737440506781597,0.6906396300770508,9.313109494036892e-16,0.020089342039790105,0.058546902253398724,0.013905610202248862,0.0012360998308718072,1.5649619127715443e-09,0.12267112137532524,5.762160522032866e-07,0.03268608949774412
80,1.1754912270142725e-05,0.31161964080970067,0.14909438960891128,0.0006960141518579419,4.758382356336865e-08,0.02327935163689238,1.6995911170109838e-06,0.014727320960350496,0.26956648533652416,0.19075626002595247,0.005067404020952815,4.5030566852913213e-26,0.014961261076852918,0.016732658162844798,0.0034857121219494143
81,0.0007426284058120271,0.15865141085291204,0.10314557332065115,0.040414531136233285,6.561884084160009e-06,0.0009737866297885357,2.9304928121346895e-09,0.00014318709357022256,0.2635501447493708,0.013829593978485707,6.337683499220483e-10,1.998704909097002e-24,0.062303839707870845,0.0025103269414345473,0.3537284117355256
82,2.612296973212758e-09,0.011275639235716875,0.00933503708456595,0.3829067197282871,3.655170861952022e-16,0.2472977944497979,0.003410718250628415,0.03507119256014707,0.016721520218336113,0.06063200953505483,0.02100772824498188,2.4372667436891767e-10,0.06927174536106218,0.011408594345923057,0.1316612981294746
83,3.697796167850053e-05,0.01655929642692174,0.4518024414433653,0.1846942239123517,2.2522994862963494e-06,0.022367553381019197,6.638207767673138e-07,0.01939042716972196,0.05899816735014549,0.16604407599363735,0.01451242646085812,3.5506493098828745e-09,0.0033369176033518824,0.0041795316805149745,0.05807504094552132
84,0.06140832525175757,0.011891396037620454,0.08194309926568348,0.11692722734462303,2.768513517702218e-09,0.03071685721859039,2.6025522873254147e-05,0.00031805110013273497,0.2221924773955604,0.07964046126177847,0.013943939955961895,4.206142740822551e-27,0.3139056455820727,0.061375726091078796,0.005710765203753287
85,1.6554467239719723e-13,0.3149524876330343,0.04804010130505003,0.0004162075819713637,0.08102053919669702,0.04994086225332379,0.00041842304513999066,0.16422502869178388,0.15163106209269941,0.02605357487685205,5.7081372416802764e-05,3.3437060387839165e-10,0.06735072428235554,0.09548516898752554,0.0004087383466141449
86,0.0004069820058755172,0.048311168925760435,0.09742059041032551,0.1857233216606799,3.9664057432259094e-19,0.0029049946424545463,2.583616850101666e-10,0.0014327079119165872,0.29802299093119167,0.200947759015102,0.0012843416178113102,0.07754235876719402,0.027315499910187196,0.0006904335929219125,0.05799685035021766
87,0.00027634084108936154,0.005541726992211104,0.2680821682469961,0.05052274682644198,0.015269751796798542,0.00035368203748126583,3.539426173756761e-20,0.34547572710292784,0.011924559882678596,0.12928544107532072,9.501844649680895e-10,0.11301744807156573,0.05516785865823317,0.00027829711288972556,0.004804250405181556
88,6.652748643797207e-08,0.10655904896310528,0.3424389604552162,0.17394496538812726,6.727017075762415e-06,0.007157736673749291,3.059870902100328e-11,0.0015035411823451426,0.23787240209111785,0.019157104050463867,0.006983319523963112,9.314969765902525e-22,0.08872377636425362,3.0867134222966605e-05,0.015621484598274542
89,6.670412298849187e-29,0.14915512572135134,0.19580387413916964,0.003952608901095656,1.7624967866383005e-14,9.120857263860762e-07,0.16453465313504528,0.028601197275789768,0.22437929957751918,0.008398713767493769,3.0580979463104476e-05,0.0001287147575355325,0.003374568873250776,0.03812580605883299,0.18351394472770882
90,3.868092764066778e-20,0.06834680804242554,0.19122846733127927,0.0028997115516590723,1.1076223295517566e-06,0.006117300432103041,1.4089831773541532e-10,0.004778551701106993,0.013614772346807776,0.11504663181413667,0.0030260254717523164,0.04770340420769343,0.31424416119887677,0.019967808563325463,0.21302524957560576
91,1.3413210076065438e-08,0.2532290535636298,0.18379218755371887,0.017232147229471733,5.580163747859246e-13,0.011892446084795474,0.031936060178999026,2.4397507241070066e-09,0.06719473468818266,0.1740474257751418,0.02687400577415487,3.936362473533631e-07,0.2087268628464671,0.0011262549260709041,0.0239484118896016
92,8.665628290516648e-08,0.05475276826783501,0.16597255812378156,0.23408577497323846,5.88923608421715e-17,0.02123511901912623,0.005237772268086841,0.0037498392617433167,0.23696167446724656,0.1917260028290005,0.0024584506978621206,3.2006394689970325e-29,0.022161007985574833,3.29523772386958e-05,0.061625993072983
93,5.270797739974973e-05,0.18919070558633008,0.203038473150307,0.10671857922307605,2.721445856641812e-05,0.05491072882668101,3.577466724109025e-16,0.3045131484289734,0.0394878833380928,0.02820935904002486,1.4181766419714796e-09,1.9422449591825293e-19,0.00502094398455542,0.06410406246882394,0.004726192098992201
