,0,1,2,3,4,5,6,7,8,9,10,11,12,13
27,0.06441034077427399,0.07549661540842516,0.0003102402625121503,0.07826317354338713,0.14606080857715006,0.0677980034243239,0.027911768904525174,0.04952568102704243,0.0,0.42950657679948867,0.0008894289324277688,0.05243113237250863,0.007396166860539826,6.311339507233982e-08
28,0.016134200920093832,0.054205836497494574,0.008032672834570207,0.27420527181653576,0.00546738069171464,0.05420011482050782,0.45807112894264923,0.0005607320641183207,2.8558196621969366e-63,0.02488006765722546,0.09134846374133515,0.006508934486033142,0.006385195527722092,6.683419999248207e-30
29,0.12483041588472578,0.21369259145126165,0.09119112416011696,0.17547294486486478,0.06269951384004663,6.783576364676842e-05,0.015207003391997037,0.06133774003237812,0.0,0.045667475561150375,0.20403137371928126,0.005363773372030358,0.0004382079585000231,2.990044949399524e-24
30,0.004598912417786785,0.010270587368756901,0.014267558179038225,0.008067157589837518,0.32694700424785655,0.08900892854547174,0.025915210113360752,1.7871024497037388e-09,1.4616209141962926e-85,0.14553069119164502,0.01367298829376039,0.3616637705573763,5.713803784422951e-05,5.1670162883704297e-08
31,0.0011225497998734284,0.01942137145711561,2.4324956130251973e-09,0.15051524988849813,0.004119452770518928,0.10312178661625825,0.37025533715363224,0.0003475706082730023,0.0,0.10147023613909059,0.10073880657242662,0.12828761142903483,0.02060002509916967,3.361302842602231e-11
32,0.010100980475743626,0.07356924240927055,0.08746931885982559,0.03139221758857505,0.05707007133707062,0.02387526854262637,0.05331568629521577,1.3905604934574946e-36,0.0,3.3316584644511356e-05,0.5196273357004277,0.13102833429738783,0.012462207245361448,5.602066385076486e-05
33,0.008464210561629694,0.10851649502240153,0.2412376922719411,0.07454740321313316,0.0027070725159188493,0.00033673206565625925,0.12999784302022532,3.1387237318433555e-20,1.9205830323499377e-82,0.0761062589015872,0.13851085853602912,0.18104645695414578,0.03852897693662879,7.029487553626885e-13
34,0.025026027152233093,0.04126080908621414,0.09692352142165608,0.034032987638631995,0.08796669073010151,0.014592191220544823,0.49758067586875154,0.02715285872432568,0.0,0.00012351337325834568,0.0029985389864986677,0.17179887952728784,0.000543306270496348,1.6457138498826721e-22
35,0.006668833475887633,0.08946218363082074,0.05640886201227525,0.23639955396842527,0.04726256963516678,0.09859736035842842,0.24628910637585413,0.021268896026726693,0.008560042327484654,0.0022500341734150277,0.003397953331046063,0.05825060590248634,0.1251839987819829,1.7535844647556951e-16
36,0.0021395082986341847,0.03611333018023251,0.000174297177189383,0.010368104399442966,0.13642536486074344,0.15473229828092003,0.2832180420650171,0.07429401813698724,0.0,0.14499638098508008,0.12050460733764636,0.03693459680884902,9.945146925594292e-05,2.037458701447779e-15
37,0.12799217718436887,0.029185418656031182,0.00039833322582708523,0.009409987900612848,0.023578581540044982,0.2769881036666612,0.28921283796551656,1.1224844806752641e-16,1.875056434881778e-113,0.08545511507788493,0.007273785404983948,0.0645435048066997,0.08596215456786713,3.5017147840446024e-12
38,0.048309455229180176,0.004747978761036569,5.154465852670356e-05,0.06225066313892631,0.21609474221378125,0.02749883435261093,0.2048018828165879,1.7585705477588153e-10,0.0,0.0005779587240487597,0.12112230892482956,0.26537524964919723,0.04916938094082355,4.145939463181519e-10
39,6.370191839159547e-05,0.17276775069545308,0.11740127539313816,0.1100497907731166,0.094291657040004,0.004263704465339129,0.21446301548777208,1.700923821801527e-12,0.0,0.07671807609777268,0.046332847236610936,0.1578166308503034,0.0058315500403972684,9.814585333072908e-44
40,0.002557141448608072,0.055318041527706585,0.011854378890366014,0.23313781899719904,0.0035887720656886616,0.00016378695654088051,0.11572420973706929,0.0004774631058477666,0.0,0.21080432000060462,5.6245380550324354e-05,0.3388381512834337,0.00967384256212795,0.017805828044257205
41,0.06368625286279747,0.15457126546287928,0.05976242065112007,0.22712297326681913,0.003835760715224518,0.0012428731897556446,0.2517880578193123,4.05696027635037e-37,0.0,0.1324043532283815,0.0015339566565987198,0.10371300754209815,0.0002797352782425023,5.934332677058127e-05
42,0.27840724423502694,0.006252819774727056,0.046239929532878254,0.25911125859455203,0.009745403845518051,0.0012388601146622394,0.094711220938913,2.7713031744629735e-07,4.624961963260176e-32,0.07167533021442662,0.03299556842868716,0.19608393682740652,0.0035381503628848644,2.1794369855142755e-19
43,0.13178192915450906,0.19853883151267163,0.08091744339503874,0.06773041547068813,0.034180427644642505,0.007574687818442147,0.18024686548984592,2.500716522324215e-11,0.0,0.08718860018270223,0.04137528195029898,0.08002020812411947,0.09044504519654183,2.6403549234425243e-07
44,0.014120130758245333,0.009012459213978708,0.011677665153336392,0.08454338406477963,0.10203625251408428,0.17376120950159088,0.3234933261992115,5.9934899908621036e-05,0.0,0.006011816590351914,0.06356504139098001,0.2112326819210935,0.0004860977924392316,6.314022008441956e-18
45,0.35711778308728875,0.042871755894844446,0.00039743361942338996,0.06539744308114316,0.03547022794515844,0.003906688616317414,0.19849006994168755,3.422173636652457e-08,0.0,6.045283063716567e-05,0.09492791578845414,0.16514062762155088,0.03619285727097734,2.6710080780759516e-05
46,0.008041105432246645,0.044274372518627474,0.00014067346685905647,0.11885840298511631,0.001824385121199473,0.11779526797388054,0.6107616377022553,8.926896269007358e-21,4.2176740850641875e-169,0.011426841807287149,0.018238991718483717,0.0686076125220492,3.0123564593294916e-05,5.851874018128384e-07
47,0.20640080937669808,0.06870614907912131,0.09664373018512246,0.016713549832914402,0.09575255389618544,0.0016830270959434168,0.09179213226831426,6.004602191478521e-09,3.449937230341211e-268,0.029733477188414,2.9192641889540602e-05,0.3910001367137602,0.0015452345781287065,1.1389057181607462e-09
