,ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
32,0.0,0.0,0.247446592705785,0.0741333390626223,0.217745981381628,0.212901242349557,0.0,0.0577478990958494,0.0839947161070343,0.0,0.0,0.0,0.0,0.0,0.106030229297523,0.0,0.0,0.0,0.0,0.0
33,0.0866253601035331,0.0,0.0618131302870269,0.0,0.0,0.099796903896358,0.0,0.0,0.137199273225361,0.165851254894889,0.153514701645913,0.0,0.0,0.0,0.0,0.0662633585624384,0.0,0.0,0.0726765496800983,0.156259467704383
34,0.119283437217846,0.0,0.109264279695119,0.0954030781958733,0.0,0.0,0.0,0.0,0.264013022750561,0.157297630420711,0.126521771556121,0.0,0.0,0.0,0.0,0.128216780163769,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0792400744975436,0.0,0.0,0.137504926246809,0.0,0.0,0.334127133935504,0.0,0.155612325953279,0.0,0.0,0.0,0.199869647727763,0.0936458916391023,0.0,0.0,0.0,0.0
36,0.0,0.0959781955364794,0.0,0.0,0.0,0.139054055552559,0.0767806249979421,0.0,0.0,0.213345265319936,0.222226487714506,0.0,0.0,0.0,0.0968762254402196,0.155739145438357,0.0,0.0,0.0,0.0
37,0.0,0.0,0.102795877213739,0.0,0.0,0.249618263658971,0.0,0.0,0.0840362108748706,0.0,0.0,0.0969132591100791,0.0,0.275955243153143,0.190681145989198,0.0,0.0,0.0,0.0,0.0
38,0.0702185937577858,0.191253360693216,0.0,0.11426560442677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399247814329367,0.0,0.063081611018439,0.0839096182910828,0.0,0.0780233974833395,0.0,0.0,0.0
39,0.0,0.123956424927364,0.0,0.0,0.0,0.193039929499665,0.0,0.0,0.0,0.0,0.236342215237346,0.177466698398894,0.0,0.15740864528797,0.111786086648762,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.11214955344099,0.0,0.0,0.226958267100086,0.0,0.121706858945414,0.149517186902716,0.0,0.267518447329031,0.0,0.0,0.0,0.122149686281764,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.235646525818972,0.0,0.0,0.244091047395592,0.0,0.0,0.0,0.0875345130177846,0.270265905845086,0.0,0.162462007922565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.440316742162945,0.0,0.0,0.501012619525487,0.0,0.0,0.0,0.0,0.0,0.058670638311568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.18071056211514,0.0,0.0,0.0,0.433760928418296,0.0776635137235745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107544064695613,0.0,0.200320931047376,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0994598935548466,0.399321031243471,0.106861656188099,0.0,0.141024609000309,0.0838400888255921,0.0612535910367146,0.0,0.0,0.0,0.108239130150968,0.0,0.0,0.0,0.0,0.0
46,0.0,0.132112365200748,0.0,0.0790593582283343,0.0,0.253672999692837,0.0,0.155616571797304,0.0,0.0,0.180006677086498,0.0,0.0,0.0,0.0849465340246836,0.114585493969595,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.216264671331471,0.150981391322496,0.133298995877584,0.0,0.125471236143721,0.0663627353154412,0.0,0.13992757254655,0.0,0.0,0.0,0.0,0.167693397462738,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0792188182282087,0.0,0.0908595744385458,0.0939386696580153,0.0698435038648663,0.0703780166076923,0.0798265767140793,0.0,0.0,0.334721181762684,0.0,0.0,0.0,0.0,0.181213658725908,0.0,0.0,0.0
49,0.0,0.123018482099739,0.0796130362666788,0.0,0.0,0.306383825222647,0.0,0.0,0.177458174567022,0.059981144563766,0.110063356525966,0.0,0.0,0.0,0.0,0.0697230108562881,0.0,0.0737589698978925,0.0,0.0
50,0.0,0.0,0.0,0.0,0.143508154701166,0.441425359024841,0.0,0.0,0.0,0.0,0.262091009308588,0.0,0.0,0.0,0.152975476965404,0.0,0.0,0.0,0.0,0.0
51,0.0,0.129968825585426,0.101148848136773,0.0,0.0843716207160036,0.222014663434709,0.0,0.0,0.0,0.0,0.15143610214643,0.0,0.0,0.125562453657485,0.0,0.0,0.185497486323173,0.0,0.0,0.0
52,0.0,0.0,0.126327703950314,0.219486934933718,0.0,0.264711068939697,0.0,0.0,0.161674861085486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731650319918296,0.0,0.0,0.154634399098956
53,0.0,0.141327866550402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874451557880594,0.0,0.0800011938264602,0.0,0.0711577229066259,0.0,0.0,0.0697583703701674,0.0,0.220390943812914,0.329918746745371
54,0.0,0.0,0.130145694525365,0.188619491590848,0.0,0.224539309557692,0.125927666681143,0.0,0.0,0.0,0.0993980193966086,0.0695443623508346,0.0,0.0,0.0767241417114472,0.0851013141860626,0.0,0.0,0.0,0.0
55,0.167728740971691,0.0885492347262422,0.130898127926854,0.277058891025627,0.0,0.0,0.153010136043516,0.0,0.0903650544789325,0.092389814827137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.120663898743296,0.0,0.0,0.429749608857398,0.0,0.146197358287318,0.220954146108106,0.0824349880038824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.142844566871674,0.060605167024151,0.104825910067542,0.0964620444910056,0.0,0.0614719075271176,0.0,0.0,0.203738161951071,0.0,0.110946043789473,0.0695924826281142,0.0,0.0,0.0,0.0,0.14951371564985,0.0,0.0,0.0
58,0.0617672714521504,0.0677725158946564,0.0,0.0,0.0,0.170888565704268,0.0,0.0,0.0,0.0,0.444417991183099,0.0930567480945938,0.0,0.162096907671233,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0541667139415467,0.0,0.169961987180755,0.0,0.079256396796461,0.0,0.0,0.0,0.22319999698191,0.0,0.121007527953693,0.0,0.0,0.182593017746496,0.0711671113570908,0.0,0.0,0.0986472480420474,0.0,0.0
60,0.085022361536852,0.0,0.220631744874066,0.134015628275316,0.0,0.237261128839585,0.0,0.132374752978268,0.108619075729558,0.0,0.0,0.0,0.0,0.0820753077663554,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.137951084463468,0.0,0.182774670674862,0.0,0.0608921071204747,0.136593771877945,0.0,0.0,0.0,0.0,0.0,0.0,0.0808328711176265,0.16245748798373,0.0,0.0763585442687204,0.162139462493173
62,0.0,0.0,0.0,0.197384268674338,0.125986150884382,0.0782732770834051,0.113941738564477,0.0,0.133539798368277,0.0756494148016967,0.094251880438469,0.0,0.0,0.0,0.0731800745056612,0.0,0.107793396679293,0.0,0.0,0.0
63,0.146769453617593,0.0,0.186737613899135,0.0,0.179410569752102,0.0,0.0,0.0731007388708187,0.0663685519891814,0.0,0.0,0.193031455955351,0.0,0.0,0.0,0.0,0.0729466222597821,0.0,0.0816349936560363,0.0
64,0.0,0.0,0.0,0.0,0.0,0.414818722901659,0.0,0.0,0.266920330410062,0.0,0.24054987063349,0.0,0.0,0.0,0.0,0.0,0.0,0.0777110760547901,0.0,0.0
65,0.0916018722785435,0.0,0.0954552029220962,0.0,0.0,0.285133771935855,0.0,0.0,0.0,0.0,0.0,0.100166666709677,0.0,0.0,0.233450890126497,0.0,0.194191596027331,0.0,0.0,0.0
66,0.0,0.0,0.196982402445846,0.0,0.0,0.416819403294875,0.0550770951935273,0.0,0.0,0.0,0.0950278082515604,0.182075541282582,0.0,0.0,0.0540177495316092,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.295737729373569,0.0,0.0,0.0,0.185936293253775,0.0,0.0,0.0,0.421563267136884,0.0,0.0,0.0,0.0,0.0967627102357718,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0582877621047121,0.118147907751036,0.286276416791569,0.0,0.0640560304598272,0.0,0.0,0.0,0.217430107959831,0.0,0.0,0.159060154809345,0.0,0.0967416201236794,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.372607651905246,0.0,0.0,0.139418406737465,0.0,0.0692827941355378,0.259807332551892,0.0,0.0,0.091565001669994,0.0673188129998652,0.0,0.0,0.0,0.0
70,0.0,0.0,0.123073450316812,0.225061324342501,0.0,0.0,0.0,0.0,0.259856676397073,0.0,0.0,0.0,0.0,0.123709863951847,0.0,0.0,0.268298684991767,0.0,0.0,0.0
71,0.0,0.0,0.196554327971788,0.263788680633909,0.0739471545707575,0.297810538901924,0.0,0.0,0.0833072664875606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845920314340613,0.0,0.0
72,0.0,0.16000231114868,0.216350168880248,0.0,0.0,0.0,0.0,0.0,0.104305298376537,0.0948480500238494,0.186847569097948,0.0,0.0,0.237646602472737,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0851928814948248,0.0626568026514151,0.309666361054501,0.184819185856862,0.0,0.0,0.0,0.0,0.0,0.204956588002237,0.0,0.0,0.0,0.0,0.0,0.15270818094016,0.0,0.0
74,0.0635662675941839,0.0,0.0,0.0,0.0784326223890248,0.0,0.160341078942671,0.0,0.201263499360066,0.0,0.425110131560328,0.0,0.0,0.0,0.0,0.0,0.0,0.071286400153727,0.0,0.0
75,0.0,0.274659100411565,0.135309555267289,0.193081105268334,0.0,0.112882648039799,0.0,0.0,0.0,0.0,0.0,0.131360804154781,0.0,0.0,0.152706786858232,0.0,0.0,0.0,0.0,0.0
76,0.11548877608603,0.0,0.0,0.0,0.0,0.64904196088773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10544109313359,0.0,0.0,0.0,0.13002816989265,0.0
77,0.0,0.0,0.0842589479479346,0.361125169974034,0.114267454719502,0.0,0.0586387709660254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381709656392505,0.0,0.0
78,0.0,0.0,0.0861776675279024,0.0,0.0,0.616953300850493,0.0,0.12483959324411,0.0,0.0,0.0,0.0979567409937567,0.0,0.0,0.0,0.0,0.0,0.0,0.0740726973837378,0.0
79,0.0,0.0,0.112386665300392,0.438585519046506,0.0,0.0,0.0,0.0,0.195685459948921,0.0,0.0,0.0,0.0,0.0,0.0,0.114551652222896,0.0,0.138790703481284,0.0,0.0
80,0.0,0.103498693952584,0.0837441777247736,0.0,0.0982069344935854,0.318734890146087,0.0,0.0,0.0,0.0,0.0,0.117073729526611,0.0914141124741741,0.0,0.0,0.0,0.187327461682185,0.0,0.0,0.0
81,0.0,0.0949617263634003,0.0652784403942637,0.0,0.246274027135153,0.196212667467512,0.0,0.0,0.0,0.192719309763572,0.0,0.0,0.0,0.0,0.146403849181957,0.0,0.0581499796941411,0.0,0.0,0.0
82,0.154351266732916,0.0710175027705012,0.384982019654008,0.0,0.0,0.314561354713362,0.0,0.0,0.0,0.0750878561292116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.234135524768468,0.0,0.371633006956077,0.0,0.0,0.0,0.0,0.0694183021821453,0.119228838911437,0.0,0.0,0.0,0.0,0.205584327181872,0.0,0.0,0.0
84,0.0,0.0743897076319225,0.168489272496272,0.116043258541398,0.109999904748259,0.269359341405875,0.0,0.0,0.0798457083950678,0.0,0.108826443392195,0.0,0.0,0.0,0.0,0.0730463633890103,0.0,0.0,0.0,0.0
85,0.0774712342813134,0.161839528777185,0.263500820280807,0.0,0.0,0.296620662190743,0.0,0.0,0.0,0.0955918904998049,0.104975863970147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.155024561501218,0.0,0.0,0.0,0.393340929351683,0.0,0.0742200867224177,0.0,0.0,0.0854686068005317,0.0,0.0,0.0,0.135058625701355,0.0,0.0,0.0836117892148033,0.0732754007079914,0.0
87,0.0730861097561813,0.178228255387883,0.0,0.0,0.192517066173313,0.131090526175198,0.0,0.134279913564774,0.0,0.0,0.0,0.0,0.0,0.0,0.102398047121811,0.125094392891983,0.0633056889288566,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.339987283199109,0.0,0.0,0.0917202412106753,0.0936359795501419,0.0,0.0,0.0,0.132606925981944,0.110592331981083,0.160891679392459,0.0,0.0,0.0705655586845883,0.0
89,0.0,0.13942793779328,0.0,0.0,0.0,0.384562696723257,0.202586734737691,0.0,0.0,0.0,0.176342511836346,0.0,0.0,0.0,0.0,0.0970801189094257,0.0,0.0,0.0,0.0
90,0.0787526874375164,0.0,0.100389935826218,0.0834687448048928,0.0,0.245458576437868,0.0676190462187797,0.0,0.0,0.0,0.155785873732104,0.0,0.0,0.0,0.0997051663572347,0.0,0.0952049821989264,0.0,0.0736149869864596,0.0
91,0.128623345542277,0.0,0.0815277800227317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146169365415227,0.248382767367929,0.0,0.0,0.153104337663002,0.0781611265280847,0.164031277460748,0.0,0.0,0.0
92,0.0,0.0,0.0,0.137127577991649,0.0,0.271699624833821,0.0,0.0837391382429636,0.150886529391896,0.0,0.217222568116772,0.0,0.0,0.0,0.139324561422898,0.0,0.0,0.0,0.0,0.0
93,0.0,0.233490544385152,0.0,0.182194440742781,0.0766068494013396,0.119409803143761,0.0,0.0,0.128657161919931,0.0,0.0812363609768185,0.0696063994096167,0.0,0.0,0.1087984400206,0.0,0.0,0.0,0.0,0.0
94,0.291992821891463,0.0992868236833543,0.0,0.0,0.0,0.169130205529287,0.103317726865284,0.0,0.0,0.0,0.0,0.18200720450395,0.0,0.154265217526661,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0695477632932966,0.18895466695721,0.0,0.157102750769396,0.117118241979831,0.0,0.0,0.0,0.0874753124919132,0.0,0.0881980328776789,0.0,0.0,0.189542714683173,0.0,0.0,0.0,0.102060516947502,0.0
96,0.107417319706199,0.0,0.113941424770281,0.0,0.0800744006080797,0.0890884893729861,0.0,0.0,0.218679981235502,0.0,0.0,0.0,0.0,0.0,0.0919715464518836,0.0,0.0,0.0,0.164066929545721,0.134759908309348
97,0.078160331066507,0.0886939463900604,0.144519115784832,0.0,0.0,0.22829364131078,0.0864935811791712,0.0,0.112587780959745,0.0,0.0,0.0,0.118967588418546,0.0,0.142284014890358,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.109309228913992,0.0,0.0,0.0,0.0,0.0,0.154653986892968,0.0,0.0,0.508641297555295,0.0,0.0,0.145684364580032,0.0,0.081711122057713,0.0,0.0,0.0
99,0.0,0.114475828175984,0.22499676851288,0.0,0.114733581733899,0.450989594266637,0.0,0.0,0.0,0.0,0.0,0.0948042273105995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.164642776248675,0.139548867001182,0.0,0.0,0.319501332495906,0.0,0.0,0.0,0.0,0.232234511992765,0.0,0.0,0.0,0.144072512261473,0.0,0.0,0.0,0.0,0.0
101,0.157709117118152,0.0,0.130522635398113,0.271806011668366,0.273496340732847,0.0,0.0,0.0,0.0,0.0,0.0,0.055766995329067,0.0,0.0,0.110698899753456,0.0,0.0,0.0,0.0,0.0
102,0.170585224721699,0.0,0.110697975382347,0.0,0.0,0.312239908732371,0.0,0.0,0.21714447351895,0.0,0.0,0.110220081946565,0.0,0.0,0.0791123356980683,0.0,0.0,0.0,0.0,0.0
103,0.209595099357541,0.0,0.0,0.143230661746563,0.0,0.0853960641319618,0.0,0.0,0.0,0.0,0.0,0.366336064942568,0.0,0.0,0.195442109821366,0.0,0.0,0.0,0.0,0.0
104,0.0,0.162357966027977,0.285358208316843,0.0,0.0,0.182850215595258,0.0,0.0,0.0,0.0,0.061013713033316,0.170013352909635,0.0,0.0,0.0835493333791774,0.0,0.0,0.0,0.0548572107377935,0.0
105,0.0951354616602202,0.138835584412576,0.16221858228672,0.0682420465277298,0.0,0.1560323164081,0.0,0.134984381538669,0.0,0.0,0.0,0.139043206480824,0.0,0.0,0.105508420685161,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.100446814970144,0.0988764540146903,0.0738447311633383,0.0783699743160389,0.0,0.0,0.0,0.0,0.234326418060448,0.307425804669048,0.0,0.0,0.0,0.0,0.0,0.0,0.106709802806292,0.0
107,0.0,0.0,0.0,0.0,0.0,0.380478880401147,0.0863358882017772,0.117471714775821,0.186818875151433,0.0,0.228894641469822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.159879859053065,0.0820712012084475,0.111325912693562,0.147011262940171,0.138209940869639,0.226084111026565,0.0,0.0642286236412869,0.0,0.0,0.0711890885672635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.257871508884663,0.0917220878731862,0.245437414422717,0.0,0.138746437080945,0.0,0.0,0.0,0.0,0.0,0.192464336734046,0.0,0.0,0.0,0.0,0.0,0.0,0.073758215004443,0.0,0.0
110,0.0,0.0,0.0664891218047414,0.0,0.150581451951127,0.350592369004432,0.0,0.193354772651449,0.0,0.0,0.145407255343854,0.093575029244397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.13203299637152,0.0,0.0,0.0,0.200849870544679,0.351279648614528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154765042749041,0.0,0.0,0.0810801726708498,0.0799922690493828,0.0
112,0.102102267627479,0.0,0.0,0.114512817201239,0.0,0.164584163205292,0.0,0.0,0.0,0.101987075296018,0.0633934846608237,0.0,0.0,0.0,0.0949599978027879,0.0,0.0,0.0,0.161574807455694,0.196885386750666
113,0.0,0.0,0.0,0.0,0.140838433197341,0.172251410431019,0.0,0.093799963131003,0.216007054072162,0.0,0.0,0.0,0.0,0.185677826562475,0.0,0.104016263659646,0.0,0.087409048946355,0.0,0.0
114,0.086382777953765,0.054912525251112,0.0832719541664972,0.0841228327350451,0.0,0.0,0.0,0.0,0.141025343955746,0.0,0.0,0.0,0.0,0.0,0.312585812859517,0.169644833728115,0.0680539193502028,0.0,0.0,0.0
115,0.0,0.0,0.216694521886012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547937157771826,0.0,0.0,0.0,0.0,0.0,0.0,0.235368320342161,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.180352553877187,0.0,0.0,0.190382577938172,0.0743884673798704,0.184689977785026,0.0,0.0,0.0,0.0,0.0,0.0,0.370186423019745,0.0,0.0
117,0.0,0.0,0.1674436363369,0.0,0.0,0.0,0.525547053667272,0.0,0.0765096251949077,0.0,0.230499684800921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0801218512694996,0.0,0.0,0.0,0.0,0.42442515879559,0.0,0.217236789094101,0.114003762042361,0.0,0.0,0.0,0.0704515203789459,0.0,0.0,0.0937609184195034,0.0,0.0,0.0,0.0
119,0.158386492621182,0.0,0.162025099080131,0.0,0.184809865211868,0.0636307061131637,0.122021633083686,0.0,0.0,0.0548060207470591,0.0,0.0662701895325428,0.0,0.0,0.111266318112881,0.0,0.0767836754974857,0.0,0.0,0.0
120,0.0,0.0,0.253910944432121,0.0,0.0917081488932238,0.404684685760989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129100477803784,0.120595743109883,0.0,0.0,0.0,0.0,0.0
121,0.135724872474053,0.0,0.0,0.0916205214740069,0.443171224624091,0.0,0.0,0.0,0.125973900490508,0.108585164124982,0.0,0.09492431681236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.249371409712935,0.0,0.0719500700068799,0.0,0.289981202183866,0.185140024863679,0.0,0.0,0.0,0.0,0.0,0.131783933660087,0.0,0.0717733595725528,0.0,0.0,0.0
123,0.0,0.0,0.286123505795029,0.0628519782620437,0.0554869890637677,0.120516835743233,0.0,0.0,0.0,0.0,0.0650673422792401,0.0818943143503092,0.0,0.0998820559644611,0.0776274127797673,0.0,0.0546085210818465,0.0,0.0959410446803021,0.0
124,0.178099029822786,0.0,0.0,0.0,0.0,0.245705932531269,0.0955494454575138,0.0,0.0,0.0666550011085716,0.0997511440156177,0.139049714683433,0.0,0.0,0.0774325315497123,0.0,0.0,0.0977572008310969,0.0,0.0
125,0.0,0.097467991460028,0.295055384164343,0.0,0.0,0.0661301074442998,0.0,0.0,0.0,0.0,0.116885447517806,0.0,0.0,0.0917721938479882,0.128495030550678,0.204193845014857,0.0,0.0,0.0,0.0
